Population	Exposed	TotalExposed	Symptomatic	Asymptomatic	Death	Recovered	TotalRecovered	MinutesPassed
100000	2	0	0	0	0	0	0	1653
100000	2	0	0	0	0	0	0	1657
100000	2	0	0	0	0	0	0	1661
100000	2	0	0	0	0	0	0	1665
100000	2	0	0	0	0	0	0	1669
100000	2	0	0	0	0	0	0	1673
100000	2	0	0	0	0	0	0	1677
100000	2	0	0	0	0	0	0	1681
100000	2	0	0	0	0	0	0	1685
100000	2	0	0	0	0	0	0	1689
100000	2	0	0	0	0	0	0	1693
100000	2	0	0	0	0	0	0	1697
100000	2	0	0	0	0	0	0	1701
100000	2	0	0	0	0	0	0	1705
100000	2	0	0	0	0	0	0	1709
100000	2	0	0	0	0	0	0	1713
100000	2	0	0	0	0	0	0	1717
100000	2	0	0	0	0	0	0	1721
100000	2	0	0	0	0	0	0	1725
100000	2	0	0	0	0	0	0	1729
100000	2	0	0	0	0	0	0	1733
100000	2	0	0	0	0	0	0	1737
100000	2	0	0	0	0	0	0	1741
100000	2	0	0	0	0	0	0	1745
100000	2	0	0	0	0	0	0	1749
100000	2	0	0	0	0	0	0	1753
100000	2	0	0	0	0	0	0	1757
100000	2	0	0	0	0	0	0	1761
100000	2	0	0	0	0	0	0	1765
100000	2	0	0	0	0	0	0	1769
100000	2	0	0	0	0	0	0	1773
100000	2	0	0	0	0	0	0	1777
100000	2	0	0	0	0	0	0	1781
100000	2	0	0	0	0	0	0	1785
100000	2	0	0	0	0	0	0	1789
100000	2	0	0	0	0	0	0	1793
100000	2	0	0	0	0	0	0	1797
100000	2	0	0	0	0	0	0	1801
100000	2	0	0	0	0	0	0	1805
100000	2	0	0	0	0	0	0	1808
100000	2	0	0	0	0	0	0	1812
100000	2	0	0	0	0	0	0	1816
100000	2	0	0	0	0	0	0	1820
100000	2	0	0	0	0	0	0	1824
100000	2	0	0	0	0	0	0	1828
100000	2	0	0	0	0	0	0	1832
100000	2	0	0	0	0	0	0	1836
100000	2	0	0	0	0	0	0	1840
100000	2	0	0	0	0	0	0	1844
100000	2	0	0	0	0	0	0	1848
100000	2	0	0	0	0	0	0	1852
100000	2	0	0	0	0	0	0	1856
100000	2	0	0	0	0	0	0	1860
100000	2	0	0	0	0	0	0	1864
100000	2	0	0	0	0	0	0	1867
100000	2	0	0	0	0	0	0	1871
100000	2	0	0	0	0	0	0	1875
100000	2	0	0	0	0	0	0	1879
100000	2	0	0	0	0	0	0	1883
100000	2	0	0	0	0	0	0	1887
100000	2	0	0	0	0	0	0	1890
100000	2	0	0	1	0	0	0	1893
100000	2	0	0	1	0	0	0	1897
100000	2	0	0	1	0	0	0	1901
100000	2	0	0	1	0	0	0	1905
100000	3	1	0	1	0	0	0	1909
100000	10	8	0	1	0	0	0	1913
100000	14	12	0	1	0	0	0	1917
100000	20	18	0	1	0	0	0	1921
100000	26	24	0	1	0	0	0	1925
100000	29	27	0	1	0	0	0	1929
100000	31	29	0	1	0	0	0	1933
100000	32	30	0	1	0	0	0	1937
100000	35	33	0	1	0	0	0	1941
100000	36	34	0	1	0	0	0	1945
